31,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,Brady Keefe N.,1962-09-02,1
32,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,Velazquez Hayfa D.,2000-04-29,1
34,The Fellowship of the Ring (The Lord of the Rings  #1),J.R.R. Tolkien,Pacheco Margaret Y.,2017-10-11,1
35,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien-Alan  Lee,Gates Mira R.,2018-01-07,1
36,The Lord of the Rings: Weapons and Warfare,Chris   Smith-Christopher  Lee-Richard Taylor,Newton Walter N.,2017-12-01,1
37,The Lord of the Rings: Complete Visual Companion,Jude Fisher,Frazier Wing U.,1982-04-11,1
38,The Lord of the Rings Box Set,J.R.R. Tolkien,Hodge Owen Q.,1975-07-27,1
40,Cooking with Fernet Branca (Gerald Samper  #1),James Hamilton-Paterson,Floyd Ezekiel H.,2008-11-16,1
45,Agile Web Development with Rails: A Pragmatic Guide,Dave Thomas-David Heinemeier Hansson-Leon Breedt-Mike Clark-Thomas  Fuchs-Andreas  Schwarz,Love Ivory H.,1989-06-11,1
50,Hatchet,Gary Paulsen,Valdez Malik F.,1995-03-15,1
51,Hatchet: A Guide for Using Hatchet in the Classroom,Donna Ickes-Edward Sciranko-Keith Vasconcelles,Rocha Ivor A.,1959-06-06,1
53,Guts: The True Stories behind Hatchet and the Brian Books,Gary Paulsen,Hess Andrew I.,1978-05-07,1
54,Molly Hatchet - 5 of the Best,Molly Hatchet,Guerrero Kessie M.,1976-09-01,1
55,Hatchet Jobs: Writings on Contemporary Fiction,Dale Peck,Olsen Declan D.,1959-09-23,1
57,A Changeling for All Seasons (Changeling Seasons #1),Angela Knight-Sahara Kelly-Judy Mays-Marteeka Karland-Kate Douglas-Shelby Morgen-Lacey Savage-Kate Hill-Willa Okati,Drake Kieran P.,1980-02-22,1
58,Changeling (Changeling  #1),Delia Sherman,Cleveland Todd Y.,1968-09-25,1
59,The Changeling Sea,Patricia A. McKillip,Haynes Isabelle M.,1991-03-22,1
61,The Changeling,Zilpha Keatley Snyder,Grimes Wade I.,1982-09-14,1
63,The Changeling,Kate Horsley,Burton Rosalyn T.,1959-03-11,1
66,The Changeling (Daughters of England  #15),Philippa Carr,Curtis Ryder O.,2014-09-18,1
67,The Known World,Edward P. Jones,Guerrero Mohammad V.,1983-01-19,1
68,The Known World,Edward P. Jones-Kevin R. Free,Lyons Margaret R.,1999-04-18,1
69,The Known World,Edward P. Jones,Page Garrett F.,1967-12-20,1
71,Traders  Guns & Money: Knowns and Unknowns in the Dazzling World of Derivatives,Satyajit Das,Forbes Carson V.,1995-05-09,1
72,Artesia: Adventures in the Known World,Mark Smylie,Wilkerson Amir I.,1997-09-07,1
73,The Known World,Edward P. Jones,Wiley Victor J.,1983-05-31,1
74,The John McPhee Reader (John McPhee Reader  #1),John McPhee-William Howarth,Parker Michelle D.,2000-11-02,1
75,Uncommon Carriers,John McPhee,Mcleod Maryam S.,1979-05-18,1
76,Heirs of General Practice,John McPhee,Hanson Quintessa K.,2011-11-10,1
77,The Control of Nature,John McPhee,Roberson Cynthia J.,1964-11-05,1
78,Annals of the Former World,John McPhee,Hurst Lenore W.,1966-07-10,1
79,Coming Into the Country,John McPhee,Chaney Julian Q.,1999-03-03,1
80,La Place de la Concorde Suisse,John McPhee,Stein Cassandra V.,1986-04-26,1
81,Giving Good Weight,John McPhee,Pena Wang V.,1997-09-13,1
83,Rising from the Plains,John McPhee,Hughes Chester D.,1992-03-30,1
85,The Heidi Chronicles,Wendy Wasserstein,Slater Jana R.,1974-02-16,1
86,The Heidi Chronicles: Uncommon Women and Others & Isn't It Romantic,Wendy Wasserstein,Poole Kiona L.,1970-01-29,1
89,Active Literacy Across the Curriculum: Strategies for Reading  Writing  Speaking  and Listening,Heidi Hayes Jacobs,Roman Amber P.,1989-03-27,1
90,Simply Beautiful Beaded Jewelry,Heidi Boyd,Parker Bertha U.,1974-01-05,1
91,Always Enough: God's Miraculous Provision Among the Poorest Children on Earth,Heidi Baker-Rolland Baker,Howe Richard C.,1978-02-02,1
92,Mapping the Big Picture: Integrating Curriculum & Assessment K-12,Heidi Hayes Jacobs,Cherry Anjolie Z.,2022-06-03,1
93,Heidi,Johanna Spyri-Beverly Cleary-Angelo  Rinaldi,Branch Keith E.,1978-05-13,1
94,Getting Results with Curriculum Mapping,Heidi Hayes Jacobs,Bradley Skyler E.,2007-10-30,1
96,There's Always Enough: The Miraculous Move of God in Mozambique,Rolland Baker-Heidi Baker,Gallagher Chava P.,2013-10-05,1
98,What to Expect the First Year (What to Expect),Heidi Murkoff-Sharon Mazel-Heidi Murkoff-Arlene Eisenberg-Sandee Hathaway-Mark D. Widome,Sargent Nelle U.,1995-01-26,1
99,The Player's Handbook: The Ultimate Guide on Dating and Relationships,Heidi Fleiss-Libby Keatinge,Burt Oliver O.,1975-10-20,1
100,Simply Beautiful Beading: 53 Quick and Easy Projects,Heidi Boyd,Garner Tyler J.,2012-03-10,1
103,God Emperor of Dune (Dune Chronicles  #4),Frank Herbert,Sargent Deirdre E.,2006-05-18,1
105,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,Stanton Lois K.,1995-03-06,1
106,Dune Messiah (Dune Chronicles #2),Frank Herbert,Sweet Yasir P.,2004-07-16,1
107,Dreamer of Dune: The Biography of Frank Herbert,Brian Herbert,Phelps Eagan A.,1982-09-18,1
109,Heretics of Dune (Dune Chronicles  #5),Frank Herbert,Dalton Jermaine B.,2020-11-25,1
110,The Road to Dune (Dune Universe),Frank Herbert-Brian Herbert-Kevin J. Anderson,Hanson Stacey Z.,1971-04-04,1
112,Children of Dune (Dune Chronicles #3),Frank Herbert,Pitts Rajah Y.,2008-04-23,1
117,Heretics of Dune (Dune Chronicles #5),Frank Herbert,Hodge Cruz A.,1967-01-24,1
122,The Power of One (The Power of One  #1),Bryce Courtenay,Maxwell Brady B.,1982-03-31,1
123,The Power of One (The Power of One  #1),Bryce Courtenay,Higgins Brian T.,2019-11-09,1
129,The Power of One: One Person  One Rule  One Month,John C. Maxwell-Stephen R. Graves-Thomas G. Addington,Rice Neville G.,1969-06-20,1
130,Power of an Hour: Business and Life Mastery in One Hour a Week,Dave Lakhani,Woodward Madaline B.,1974-08-01,1
131,The Power of One: The Solo Play for Playwrights  Actors  and Directors,Louis E. Catron,Hopper Alexis S.,2002-11-20,1
132,How to Buy  Sell & Profit on eBay: Kick-Start Your Home-Based Business in Just Thirty Days,Adam Ginsberg,Saunders Magee R.,2012-05-19,1
133,eBay for Dummies,Marsha Collier,Holloway Sebastian Y.,2020-04-18,1
135,What to Sell on ebay and Where to Get It: The Definitive Guide to Product Sourcing for eBay and Beyond,Chris Malta-Lisa Suttora,Tate Barrett E.,1979-05-01,1
137,Starting an eBay Business for Dummies,Marsha Collier,Conley Gwendolyn V.,1991-01-11,1
138,eBay: Top 100 Simplified Tips & Tricks,Julia Wilkinson,Flynn Duncan F.,1967-03-09,1
139,ebay Timesaving Techniques for Dummies,Marsha Collier,Salas Camden X.,2011-09-06,1
140,eBay Business All-in-One Desk Reference for Dummies,Marsha Collier,Patel Mohammad W.,1970-03-03,1
141,Ruby Cookbook,Lucas Carlson-Leonard Richardson,Barton Troy X.,2011-04-01,1
142,Ruby Ann's Down Home Trailer Park Cookbook,Ruby Ann Boxcar,Mcdaniel Wesley E.,2013-02-26,1
144,Ruby Ann's Down Home Trailer Park BBQin' Cookbook,Ruby Ann Boxcar,Webster Ariel Z.,1993-01-25,1
147,Rails Cookbook: Recipes for Rapid Web Development with Ruby,Rob Orsini,Chase Keane E.,1982-08-22,1
151,Anna Karenina,Leo Tolstoy-Richard Pevear-Larissa Volokhonsky,Cantrell Cora N.,1984-09-03,1
152,Anna Karenina,Leo Tolstoy-David Magarshack-Priscilla Meyer,Head Malachi U.,1988-08-23,1
153,Anna Karenina,Leo Tolstoy-Richard Pevear-Larissa Volokhonsky-John Bayley,Yates Phillip V.,1961-09-25,1
154,CliffsNotes on Tolstoy's Anna Karenina,Marianne Sturman-Leo Tolstoy,Reese Garrison P.,1971-08-25,1
155,Anna Karenina,Leo Tolstoy-Amy Mandelker-Constance Garnett,Schroeder Arsenio Q.,1983-12-10,1
156,Anna Karenina,Leo Tolstoy-Louise Maude-Aylmer Maude,Hendrix Mallory K.,1959-04-30,1
157,Anna Karenina,Leo Tolstoy-Constance Garnett-Amy Mandelker,Meadows Phillip Y.,1992-08-02,2
159,Dinner with Anna Karenina,Gloria Goldreich,Quinn Nayda K.,1972-09-06,2
160,Tolstoy: Anna Karenina,Anthony Thorlby,Conley Xaviera N.,2000-06-14,2
162,Untouchable,Mulk Raj Anand-E.M. Forster,Morin Clio Q.,1995-01-13,2
163,The Untouchable,John Banville,Wilcox Julian C.,2014-04-20,2
164,The Untouchables,Eliot Ness-Oscar Fraley,Potts Donna X.,1996-02-25,2
165,Untouchables: My Family's Triumphant Journey Out of the Caste System in Modern India,Narendra Jadhav,Salinas Larissa E.,2021-10-04,2
166,Dalit: The Black Untaouchables of India,V.T. Rajshekar-Y.N. Kly,Dennis Arsenio L.,2012-10-13,2
168,Growing Up Untouchable in India: A Dalit Autobiography,Vasant Moon-Gail Omvedt-Eleanor Zelliot,Short Christen P.,2011-01-30,2
171,The Evidence-Based Social Work Skills Book,Barry R. Cournoyer,Booker Karina J.,2004-06-26,2
177,A Wrinkle in Time: A Guide for Using A Wrinkle in Time in the Classroom,John Carratello-Patty Carratello-Theresa Wright,Sellers Isadora L.,2014-03-09,2
180,Wrinkles in Time,George Smoot-Keay Davidson,Vazquez Jackson A.,2016-09-04,2
181,A Wrinkle in Time: With Related Readings (A Wrinkle in Time Quintet #1),Madeleine L'Engle,Payne Hadley C.,1959-05-02,2
182,Literature Circle Guide: A Wrinkle in Time,Tara MacCarthy,Gamble Larissa R.,1971-12-01,2
201,Una arruga en el tiempo – A Wrinkle in Time,Madeleine L'Engle,Pruitt May I.,1979-05-06,2
204,The Long Shadow (The Morland Dynasty  #6),Cynthia Harrod-Eagles,Crawford Rowan B.,1963-03-07,2
205,A Long Shadow (Inspector Ian Rutledge  #8),Charles Todd,Ayers Odysseus R.,2006-10-28,2
207,Long Way Round: Chasing Shadows Across the World,Ewan McGregor-Charley Boorman-Robert Uhlig,Buchanan Elaine Q.,2007-09-21,2
208,A Shadow in Summer (Long Price Quartet  #1),Daniel Abraham,Washington Kylan W.,1981-09-17,2
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford-James Lee Burke,Ray Cleo E.,2008-05-22,2
214,Sideswipe: A Hoke Moseley Novel,Charles Willeford-Lawrence Block,Mcbride Ingrid P.,2005-05-29,2
216,Miami Blues (Hoke Mosely #1),Charles Willeford-Elmore Leonard,Tucker Fredericka P.,2001-11-12,2
231,I am Charlotte Simmons,Tom Wolfe,Logan Ginger T.,1997-04-23,2
237,Poetry for Young People: Edward Lear,Edward Lear-Laura Huliska-Beith-Edward Mendelson,Thornton Ahmed W.,1982-01-31,2
244,The Puffin Book of Nonsense Verse,Quentin Blake,Gamble Isadora F.,2010-01-26,2
245,Henry Miller on Writing,Henry Miller-Thomas H. Moore,Burnett Roary A.,1993-01-12,2
247,Quiet Days in Clichy,Henry Miller,Berry Addison W.,2000-02-01,2
249,Tropic of Cancer,Henry Miller-Jiří Níl,Mcclure Chandler A.,2005-11-03,2
250,Tropic of Capricorn,Henry Miller,Hewitt Melvin Z.,1978-03-08,2
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,Terrell Tatum B.,2008-04-18,2
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,Franks Aladdin W.,1977-05-30,2
253,The Air-Conditioned Nightmare,Henry Miller,Greene Avram T.,1984-04-09,2
264,The Portrait of a Lady,Henry James-Patricia Crick,Nichols Michael C.,1988-11-21,2
269,The Portrait of a Lady,Henry James-Gabriel Brownstein-Mary Cregan,Sexton Kennedy W.,2000-07-24,2
275,The Lover,Marguerite Duras-Barbara Bray-Maxine Hong Kingston,Mathis Montana I.,1994-03-25,2
278,The War,Marguerite Duras-Barbara Bray-قلسم روبین,Morin Theodore T.,1963-03-02,2
280,The Ravishing of Lol Stein,Marguerite Duras-Richard Seever,Ellis Avram A.,1987-11-21,2
281,Destroy  She Said,Marguerite Duras-Barbara Bray-Helen Lane Cumberford,Lowery Hayes Z.,1991-06-25,2
283,L'Amant de la Chine du Nord,Marguerite Duras,Daniel Stacy O.,1963-01-12,2
285,Love Letters,Kahlil Gibran-Suheil Bushrui-Salma H. Al-Kuzbari,Norman Guinevere Z.,2018-06-15,2
288,Kahlil Gibran: His Life and World,Jean Gibran-جبران خليل جبران-Kahlil Gibran,Calderon Frances L.,1998-07-18,2
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran-John Walbridge-Robin Waterfield,Reilly Isabelle J.,2013-08-19,2
290,Jesus the Son of Man,Kahlil Gibran-جبران خليل جبران,Glover Kaitlin B.,2019-07-12,2
291,The Broken Wings,Kahlil Gibran-جبران خليل جبران-Anthony R. Ferris,Mack Lareina Z.,1982-03-07,2
292,Sand and Foam,Kahlil Gibran-جبران خليل جبران,Hopkins Ariel C.,2001-12-14,2
295,Treasure Island,Robert Louis Stevenson,Rowe Emmanuel Q.,1960-02-01,2
296,Treasure Island,Robert Louis Stevenson-Scott McKowen,Wynn Summer I.,2022-02-01,2
297,Treasure Island,Robert Louis Stevenson,Hutchinson Rebecca I.,1973-02-05,2
298,Treasure Island,Robert Louis Stevenson-N.C. Wyeth-Timothy Meis,Miller Dominique R.,2011-01-10,2
299,Treasure Island,Robert Louis Stevenson-Milo Winter,Dorsey Flynn F.,2007-04-20,2
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken-A.J. McAllister-Robert Louis Stevenson,Terrell Brielle R.,2011-03-20,2
304,Daniel Deronda,George Eliot-Edmund White,Weeks Mariam A.,1978-05-03,2
313,100 Years of Lynchings,Ralph Ginzburg,Snow Zeus K.,2022-05-11,2
320,One Hundred Years of Solitude,Gabriel García Márquez-Gregory Rabassa,Meyers Regina Q.,2001-05-02,2
324,Cien años de soledad,Gabriel García Márquez,Barron Gloria G.,1973-11-22,2
325,Cien años de soledad,Gabriel García Márquez,Gould Samuel F.,1984-07-03,2
330,On Beyond Zebra!,Dr. Seuss,Graves Aiko C.,1967-09-08,2
332,The Wedding Clause,Debbie Raleigh,Gentry Laith U.,1998-03-24,2
333,The Zebra Wall,Kevin Henkes,Rosales Kuame E.,2005-09-12,2
337,El perfume: Historia de un asesino,Patrick Süskind,Mcgee Jessica V.,2001-08-16,2
338,Jitterbug Perfume,Tom Robbins,Henry Griffin X.,1975-04-27,2
343,Perfume: The Story of a Murderer,Patrick Süskind-John E. Woods,Tran Kirby L.,2020-11-27,2
347,Off the Main Sequence: The Other Science Fiction Stories of Robert A. Heinlein,Robert A. Heinlein,Leblanc Cruz V.,2008-12-09,2
348,The Door Into Summer,Robert A. Heinlein,Morrison Clio Z.,2016-12-25,2
349,The Moon is a Harsh Mistress,Robert A. Heinlein,Chase Nissim V.,2002-02-28,2
350,Stranger in a Strange Land,Robert A. Heinlein,Joyner Raymond R.,2017-12-09,2
352,The Notebooks of Lazarus Long,Robert A. Heinlein-Stephen Hickman,Baird Kylan Y.,1962-05-27,2
354,To Sail Beyond the Sunset,Robert A. Heinlein,Hopkins Evan Y.,2018-11-29,2
355,Job: A Comedy of Justice,Robert A. Heinlein,Smith Cassady R.,1974-05-01,2
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,Cortez Kaitlin E.,2000-10-01,2
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,Gordon Stone T.,1963-06-11,2
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,Ramsey Devin W.,2006-09-13,2
360,Mostly Harmless (Hitchhiker's Guide to the Galaxy  #5),Douglas Adams,Dennis Fletcher K.,2008-05-28,2
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,Shepherd Nathan L.,1976-12-18,2
367,Douglas Adams's Starship Titanic,Terry Jones,Dickerson Conan U.,1971-02-02,2
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Douglas Adams-Christopher Cerf,Foley Dale N.,1996-05-17,2
378,The Phantom Tollbooth,Norton Juster-Jules Feiffer,Ellison Ayanna G.,1988-03-08,2
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus-Norton Juster,Alexander Deacon R.,1969-10-10,2
385,On Bullshit,Harry G. Frankfurt,Morales Lacota V.,2011-08-16,2
386,Another Bullshit Night in Suck City,Nick Flynn,Grant Jakeem L.,2011-11-28,2
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,Knapp Kevin K.,1983-04-22,2
397,The Gettysburg Address,Abraham Lincoln-Michael McCurdy,Gill Echo S.,2006-04-20,2
399,Underworld,Don DeLillo,Reeves Raymond N.,1959-09-21,2
400,Libra,Don DeLillo,Ochoa Carlos P.,2001-03-15,2
402,Mao II,Don DeLillo,House Laith B.,1972-05-15,2
403,Americana,Don DeLillo,Berger Pandora K.,1988-11-14,2
404,Running Dog,Don DeLillo,Garner Athena T.,1961-10-14,2
406,Cosmopolis,Don DeLillo,Mathis Hall C.,2004-10-17,2
407,Great Jones Street,Don DeLillo,Jackson Jada G.,1989-11-27,2
408,The Names,Don DeLillo,Gilbert Fletcher A.,1965-02-04,2
409,Against the Day,Thomas Pynchon,Vaughn Flynn S.,1980-11-20,2
410,V.,Thomas Pynchon,Langley Kuame O.,2001-02-12,2
411,The Crying of Lot 49,Thomas Pynchon,Berger Naomi V.,1967-02-23,2
412,Gravity's Rainbow,Thomas Pynchon,Lopez Kyla A.,1962-10-30,2
413,Mason & Dixon,Thomas Pynchon,Castaneda Wynne P.,2019-04-19,2
414,Vineland,Thomas Pynchon,Barron Lael V.,2018-06-23,2
415,Gravity's Rainbow,Thomas Pynchon,Graham Aristotle Z.,1981-06-03,2
416,Slow Learner: Early Stories,Thomas Pynchon,Cardenas Ciara Z.,1982-11-29,2
418,Been Down So Long It Looks Like Up To Me,Richard Fariña-Thomas Pynchon,Tucker Kibo P.,1998-06-25,2
420,The Year of Magical Thinking,Joan Didion,Maldonado Aaron L.,1967-03-22,2
421,The White Album,Joan Didion,Watts Florence D.,1969-02-10,3
422,A Book of Common Prayer,Joan Didion,Casey Shellie P.,1971-05-10,3
423,Where I Was From,Joan Didion,Mooney Quon H.,1960-05-09,3
425,Democracy,Joan Didion,Ferrell Tanisha Z.,2014-10-26,3
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion-John Leonard,Estes Hermione U.,1990-06-22,3
428,Play It as It Lays,Joan Didion-David Thomson,Orr Owen T.,1981-02-11,3
431,The New York Trilogy,Paul Auster-Art Spiegelman-Luc Sante,Randolph Louis G.,1969-11-30,3
432,City of Glass (The New York Trilogy  #1),Paul Auster,Rosario Courtney A.,1985-07-30,3
434,Ghosts (The New York Trilogy  #2),Paul Auster,Joyner Kenyon Z.,1978-05-02,3
435,The Locked Room (The New York Trilogy  #3),Paul Auster,Boyer Beau L.,1969-01-03,3
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon-Preston B. Nichols-Nina Helms,Spencer Shoshana C.,2008-02-18,3
446,The Brooklyn Follies,Paul Auster,Edwards Whitney L.,1998-04-09,3
447,Moon Palace,Paul Auster,Gutierrez Kermit X.,1998-02-17,3
449,Timbuktu,Paul Auster,Gill Leroy U.,1984-03-03,3
450,Neon Lit: Paul Auster's City of Glass,Paul Karasik-David Mazzucchelli-Paul Auster-Bob Callahan,Beard Karina L.,2012-12-05,3
453,The Music of Chance,Paul Auster,Maxwell Noah Q.,1983-11-14,3
454,Travels in the Scriptorium,Paul Auster,Barnes Zorita Q.,1984-03-02,3
456,Leviathan,Paul Auster,Scott Briar E.,1996-10-13,3
463,The Red Notebook: True Stories,Paul Auster,Dejesus Nita D.,2007-06-20,3
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,Hoffman Xantha E.,1997-09-30,3
472,Why Write?,Paul Auster,Weiss Blake D.,1990-07-18,3
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,Little Victor U.,1962-06-08,3
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb-Glen C. Strathy,Kelly Basia T.,2003-02-08,3
477,Collapse of Complex Societies,Joseph A. Tainter,Steele Kitra N.,1999-05-10,3
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,Holloway Nayda R.,1970-04-16,3
481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,Glenn Judith R.,1990-05-15,3
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo-Gloria Bird-Beth Cuthand-Valerie Martinez-Patricia Blanco,Parsons Doris V.,2005-07-13,3
493,My Inventions,Nikola Tesla,Matthews Sage R.,1974-09-20,3
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer-William H. Terbo,Morton Bernard T.,1959-10-16,3
497,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,Huffman Lavinia X.,2001-11-10,3
498,Tesla Papers,Nikola Tesla-David Hatcher Childress,Middleton Blythe Q.,1991-07-17,3
505,The Invention of Tradition,Eric Hobsbawm-Terence O. Ranger-Hugh Trevor-Roper-Prys Morgan-David Cannadine-Bernard S. Cohn,Boyer Hilel I.,1989-01-04,3
511,Boys of Summer,Julie Elizabeth Leto-Leslie Kelly-Kimberly Raye,Blevins Callum D.,2003-03-01,3
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas-Chad Fowler-Andy Hunt,May Kieran N.,1975-07-01,3
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly-CliffsNotes-William Golding,Bender Kimberly J.,2004-05-20,3
524,Lord of the Flies,William Golding,Stanton Clementine U.,2002-08-21,3
525,Lord of the Flies,William Golding-Ben Gibson-E.M. Forster-Edmund L. Epstein,Simon Howard L.,2011-07-19,3
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,Perry Duncan Y.,1988-06-12,3
534,We Were Not Like Other People,Ephraim Sevela-Antonina W. Bouis,Fulton Aaron B.,2005-11-13,3
537,The Lovely Bones,Alice Sebold,Fernandez Zahir E.,1978-12-14,3
538,The Lovely Bones,Alice Sebold,Lucas Mufutau P.,2020-09-10,3
539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,Carrillo Thane N.,1973-12-03,3
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea-Molly E. Holzschlag,Monroe Sopoline K.,2013-02-16,3
570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,Burch Oliver P.,1991-09-04,3
576,1000 Record Covers,Michael Ochs-Patrick Javault-Ulrike Wasel,Alvarez Lee T.,2020-07-01,3
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,Hess Nigel I.,2009-05-15,3
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,Bates Inez T.,1986-05-03,3
604,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,Wilder Elijah S.,1989-02-10,3
619,Vice (V  #8),Jane Feather,Garner Len X.,2004-02-20,3
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,Reid Felix K.,1963-04-05,3
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley-Carol Heyer-Scott Goto,Ellis Halee Q.,1998-06-04,3
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto-Thomas J. Steele,Wolf Renee C.,1959-12-21,3
643,Motorcycle Basics Techbook,John Harold Haynes,Navarro Lillian G.,2001-12-07,3
650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel-Bill Gardner,Wilkins Unity X.,1984-02-14,3
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy-Hugh McLean,Stout Chastity Z.,1963-06-28,3
656,War and Peace,Leo Tolstoy-Henry Gifford-Aylmer Maude-Louise Maude,Bryant Margaret M.,1960-06-18,3
658,The Kingdom of God Is Within You,Leo Tolstoy-Constance Garnett,Kirkland Kim O.,1967-09-05,3
661,Hunters Of Dune (Dune Chronicles  #7),Brian Herbert-Kevin J. Anderson,Saunders Signe N.,1995-02-21,3
662,Atlas Shrugged,Ayn Rand-Leonard Peikoff,Fernandez Ezra T.,2006-07-11,3
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,Santiago Serena A.,2007-03-27,3
664,The Fountainhead,Ayn Rand,Raymond Gabriel N.,2020-05-09,3
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand-Nathaniel Branden,Clements Wang T.,1974-09-05,3
667,Anthem,Ayn Rand,Jordan Brady W.,1999-05-14,3
668,We the Living,Ayn Rand-Leonard Peikoff,Savage Latifah X.,1972-02-01,3
